unix_timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1788787838.6473763,-0.01645,0.0012,-1.01386,-0.01151,0.00242,0.01607
1788787838.7222476,-0.00816,0.01739,-0.99997,0.00939,0.01236,-0.02546
1788787838.7906945,0.00627,5e-05,-0.99279,0.01202,0.0232,0.01008
1788787838.9062977,-0.01998,0.00218,-0.99708,0.01078,-0.00045,0.00121
1788787838.999782,-0.00219,0.00476,-1.00234,0.00841,0.0094,-0.00977
1788787839.0812593,-0.01445,0.00907,-0.99423,0.0086,0.00701,0.0095
1788787839.188132,0.01312,0.03911,-0.99742,0.00774,0.00177,-0.02844
1788787839.2820206,-0.00965,0.01607,-0.9982,0.02547,-0.00138,-0.00175
1788787839.377252,0.00065,0.01819,-0.99898,-0.00689,0.00621,0.00282
1788787839.5095885,-0.0191,0.01506,-0.99641,0.01758,0.008,-0.00403
1788787839.629014,-0.00326,-0.00676,-1.00266,-0.00138,0.0139,0.01751
1788787839.7285578,-0.00479,0.04645,-0.99855,-0.01044,-0.00342,-0.02562
1788787839.8078144,-9e-05,-0.00538,-1.00255,-0.00058,0.01391,0.00182
1788787839.9280388,-0.01559,-0.00628,-1.00474,-0.01376,-0.00098,0.02437
1788787840.028536,-0.0076,0.01032,-0.99559,0.01626,-0.00322,-0.03056
1788787840.1091986,-0.01156,-0.00284,-1.01056,-0.02107,0.00428,0.0168
1788787840.2283232,-0.01435,0.00934,-1.00348,0.01235,0.00474,-0.01687
1788787840.3485408,0.00841,0.0392,-1.00415,-0.00588,2e-05,-0.03626
1788787840.4049788,-0.03001,0.01549,-1.00384,0.00627,0.0141,-0.00554
1788787840.5493429,0.00958,0.02739,-1.00452,-0.01226,0.00386,-0.0185
1788787840.6495872,-0.0135,0.01915,-1.00751,-0.00225,0.01255,0.01022
1788787840.729444,-0.01537,0.01453,-1.00026,-0.00479,0.01098,0.02573
1788787840.853973,-0.01133,0.01098,-0.99409,0.02131,0.0041,0.00366
1788787840.9661367,-0.00676,0.00183,-1.00237,-0.00206,0.00935,0.02298
1788787841.013782,-0.0176,0.00186,-0.98912,0.02236,0.00909,0.00934
1788787841.1556349,-0.00478,-0.00049,-1.002,0.00339,0.00216,-0.01688
1788787841.222017,-0.02042,-0.00036,-1.01528,-0.01873,-0.00248,-0.00264
1788787841.4139836,0.00169,0.00376,-0.99955,-0.00356,0.00568,0.00522
1788787841.4264278,-0.00782,0.01154,-1.00058,0.01546,-0.00231,-0.00643
1788787841.5542114,-0.00046,0.01849,-0.99306,0.01832,0.01543,-0.02653
1788787841.7115777,-0.02293,0.00639,-0.99525,0.0032,0.01178,0.01937
1788787841.793271,0.00327,0.03057,-1.00111,0.0016,0.00601,-0.02181
1788787841.8652468,-0.00862,0.01862,-0.99121,0.02664,0.00308,-0.00512
1788787841.975399,0.0019,0.00498,-1.00015,-0.00621,0.00669,0.01212
1788787842.041416,-0.05055,0.01001,-1.00055,0.00656,0.04438,0.03725
1788787842.1394193,0.01728,0.01514,-0.99661,-0.00067,0.01727,-0.01621
1788787842.2823985,-0.01561,0.01466,-1.00224,-0.00238,-0.0088,0.00639
1788787842.388182,-0.00856,-0.02198,-1.00027,0.00416,0.00047,0.00517
1788787842.4683123,-0.02992,-0.01298,-1.0041,-0.0006,-0.00862,0.03777
1788787842.6129544,-0.01366,0.00746,-1.00196,0.01094,0.01717,-0.01761
1788787842.6873288,-0.00276,-0.00544,-1.00832,-0.02109,0.00039,0.01264
1788787842.797127,-0.01692,0.00404,-1.00623,0.01435,0.00611,-0.01073
1788787842.8727477,0.00366,0.02879,-0.99563,0.00914,0.01471,-0.0284
1788787842.9904804,-0.01808,0.01497,-1.0062,0.00392,-0.00374,-0.01316
